Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
172346,-0.533707912141767,0.0286875506505987,2.00711177856982,0.195633374522871,-1.64457102785312,0.87195239539321,-1.35227061099807,0.772654649292942,0.500955777322324,-0.0907943310797571,-2.25775000652293,0.816569999345417,1.02004771846407,-1.45292086256238,-2.27572901804004,-1.70941817885219,0.261628516916432,1.48304269001615,-1.18448016875423,-0.750040015370373,-0.0789269064944293,0.584619471372553,-0.0146069974256416,-0.0132218968989381,-0.481911635918754,-0.570382531181275,-0.149302013452806,0.0137454740536561,10,0
172346,-0.759996993619895,0.84593166951447,2.18766989157305,-0.713422446952519,0.199000186081886,-0.492105944124602,0.624710759816324,-0.0491540122829403,-0.101589858511438,-1.21563906241025,-0.682105025404999,0.913975837280339,1.57177199824947,-0.462840052455317,0.190741413892269,0.0735669734345235,-0.64209490823739,-0.241073730865555,-0.101625804249827,0.0322321831191721,-0.156583903226042,-0.367293120457727,-0.288801813758658,0.0505033044493046,0.428345490676221,-0.507958853607395,0.0697842361388557,0.0744928976088955,0.12,0
172347,2.06615089436267,-0.125736553941091,-1.07324744946366,0.046075668700146,0.0346412189021889,-0.76367536256189,0.0310148924219895,-0.255616757945975,0.506808948514013,0.0617039875086544,-1.08806399474558,0.386345040327182,0.792372121104737,0.185505105499634,0.846088938121005,0.624663842179115,-0.875213010966266,-0.629160942721583,0.293101124924596,-0.102831458540603,-0.49076588947551,-1.43786994636686,0.437753131618031,-0.751277232441832,-0.610280172847765,0.0614270020944613,-0.0685582624655857,-0.0512664434814913,22.62,0
172348,-0.857789654189602,0.109726320343052,2.06355810099497,-1.28488630938755,0.301304249744895,-0.609217815806598,0.270942502264267,-0.0102719418991919,0.542731218449294,-0.720754517199059,0.735388954755337,0.156593704080364,-1.33090728535391,-0.0448306231889651,-0.426442219949123,0.563088341419227,-0.990392225336296,0.349860570268679,-0.306774121552036,-0.216767027007795,-0.22832934478016,-0.611265791312719,-0.292235031080193,0.0218452465071388,0.338991074778119,-0.299800785117957,-0.340686906486965,-0.302017179531082,0.77,0
172348,2.03827773238044,0.198143825751638,-1.73445926273851,0.515580052738866,0.23666789661616,-1.39189697581096,0.286937695038166,-0.38310366421787,0.553431365789319,-0.491646458599203,-0.316581082644708,0.201598497921087,0.270986216243741,-0.778086064860238,0.922232211012477,0.153062298061109,0.412478134450664,0.402811500989,-0.482209939076794,-0.17741998022297,0.204669466732583,0.769628307868365,-0.0325652373636635,-0.139851963410171,0.253667733931794,-0.0956940969580143,0.000958539300235622,-0.030442495814159,11.37,0
172348,2.06480558727674,0.00828394206132527,-2.22690108642812,0.926501883113701,1.11990816464766,0.178604280264708,0.349210467792176,-0.0104407065920455,0.262333160106593,0.46965396974114,-0.554922525912499,-0.296558348358743,-1.84510944862261,0.991305492402196,-0.907333772453031,-0.117790363385516,-0.699097248068521,0.436070424781997,0.497929599100503,-0.327431182495724,0.00676057259807668,0.0878198227287073,-0.0952319385161919,-0.452246136116585,0.532752576934449,-0.468377946697333,-0.0366967715847798,-0.0792557582872971,11.99,0
172348,-1.35168883670173,1.96954133581687,-2.14525172668445,-0.866653743493663,0.438384430893441,-0.124296957841828,-0.24548090069994,1.4042842339169,-0.342847463194774,-0.717389264576178,-0.333981064869235,0.688898502097562,0.217647222420133,-0.0581192158773139,-0.934845616993452,1.16800335558746,0.227636044983682,0.710132308955107,0.379202154400499,-0.0199368770016331,-0.296304959210678,-1.00713771169969,0.104401053133855,-0.523059764827444,-0.148007367727037,0.175197443867399,0.0689556454180327,-0.0267907626539678,11.99,0
172349,-2.65348049367185,1.43201890666123,0.146721360614637,4.75713033563877,-0.743628739217863,0.5967578438728,-0.895216278827464,0.831410149312822,-0.943823999899408,2.1514932518253,-1.73908560063642,-0.418196813904547,0.362325478250002,0.224282827005025,0.667466909877849,0.330220869627217,0.284175027067058,0.577846098509039,1.06672697823265,-0.639448715111761,0.33013686946774,1.1561436197807,-0.281658756181736,-0.0457025478292907,-1.24540196934495,0.227275322905784,-1.62410742320404,-0.663717330154482,37.89,0
172349,2.35289978035351,-1.13480746989919,-1.95016527903874,-2.05062068864149,-0.0602360672057343,-0.0703328986714088,-0.647961955628396,-0.201503380793014,-2.07852585329529,1.79609803007686,0.20523217869503,-0.0594288608223628,1.38945755206635,-0.0321182657916439,-0.542142137069565,-0.225801625894477,-0.181642129713523,0.246187540554595,0.515831989992164,-0.302223769122582,-0.311533151808655,-0.524607453081555,0.17939907282471,-0.379957467318679,-0.0405721355297849,-0.301384991908252,-0.0256758774533678,-0.0677216703891049,24.95,0
172349,-1.73165097991285,-0.724774819035039,2.08071320480879,-0.843114742371575,1.54270752067397,0.4060169165901,-0.552330442893124,0.656396597034222,0.588569648619871,-1.35566957872963,-0.687238984072483,-0.0698095624018354,-0.907115047037023,-0.0409504953755893,0.832780642783582,-0.678545136664217,0.238205728689659,-1.01179125897839,-1.89943921805959,0.00433775181398723,0.36147515705791,0.874834542297625,-0.211272447361061,-1.03786194987305,0.571793870097134,-0.0728939316808991,0.057155468768727,0.0680465650367948,9.99,0
172349,1.50016614550265,-1.1332646655552,-1.66478380634718,0.477474559117965,-0.463466621842169,-1.09869171924965,0.425555384174961,-0.315566827943215,0.590382813405452,0.0763164171748577,-0.651137579126274,-0.630192247472888,-1.56707634206133,0.82494322300786,0.8614649461164,0.0726610450733868,-0.259996305586422,-0.111015871723176,-0.438626965553742,0.306956091405371,0.387239187763583,0.450673535136126,-0.110802992356888,1.19140335869657,-0.136611407583366,0.702337445837587,-0.160832739827061,-0.0118593352037006,299,0
172350,-2.92793868778696,-1.61892257322492,-0.988157978005043,-0.160082942474998,1.11845862744302,-0.611193856541066,0.674021234833975,0.355829951371684,-0.0739534452467111,-1.73353410631118,0.429353943337083,0.251049941628945,-0.777797047328438,-0.872097265134899,-0.912301300218079,0.621083370629851,0.780832095159922,0.987658871711838,0.455004879490191,0.00766102014716594,-0.0979973684033797,-0.665139617428467,-0.49784495728954,0.289086605784645,0.0289314305233191,-0.138991321279752,0.154305623563857,-0.335636608887765,301.44,0
172352,-0.121533314843968,0.573254355719726,-0.922527742711451,-0.869140140173563,1.61667751497507,-0.515211450060988,1.44051636979636,-0.138002826605356,-0.437883429370517,-0.530249220233918,-0.00732406332047122,-0.0749391195030123,-1.42794966421529,0.984238200304434,-1.21784270900194,-0.554601469660444,-0.570591664965549,0.342524527825111,0.354494882334183,-0.145892563973138,0.322832981356903,0.885740718918478,-0.189378740834487,0.233874797367753,-0.231045823402971,-0.256111839431799,0.153796962172706,0.206897438648306,39,0
172353,0.133351049537468,0.722952806852041,-0.173845307827862,-0.383481358687564,-0.272511405755053,-0.479085518237268,-0.323776971683427,0.625516596124823,0.467191561381079,-1.14701296507347,0.506202426372884,0.14186584846136,-1.09502909894213,-0.684090282541986,-0.000260175824042551,0.951818705481312,0.340891381890109,1.20997852666822,0.449758585240871,-0.290016813576996,-0.118363281756484,-0.419061360934816,0.241516862231266,-0.503208819539623,-1.05165281121589,-0.327173525370952,-0.0497613090048445,-0.041568049963221,0.91,0
172353,2.05596650054202,-0.117271641887329,-1.65673716286827,0.0317983106608973,0.501476667489903,-0.284283833582128,0.056572559272764,-0.0900736010533451,0.405111970181231,0.176837509528443,0.569665441324986,0.633253533920934,-0.260500145407173,0.716210188979314,0.203033983484416,0.0986769001620914,-0.868394827503073,0.569486375755158,0.171122774254343,-0.208260707579672,0.265533601905116,0.840592072875278,-0.0263098328650796,0.247590679859068,0.289836330621595,-0.128156377230759,-0.0288717415542748,-0.0669289192085009,5.99,0
172353,1.7065790699295,-1.49633110379111,-0.0634293736331892,0.867838104386771,-1.04355080533032,1.2669345273024,-1.22471224371909,0.261557026940658,0.682835835064979,0.602684178238994,-2.21196771133596,0.768215502449289,1.52095509488904,-1.22010155684704,-1.19565380733504,-1.48106633508896,-0.210599916009094,1.36387460238031,-0.784008955416281,-0.211625480265751,-0.334870657498668,-0.418505058423457,0.0971102568235934,0.00678589130722484,-0.251503350421283,-0.682555656608926,0.103521824448658,0.0157054088901497,180.98,0
172353,-0.37198347820875,-0.162282148730697,-0.120704436697272,-3.47457719956766,2.07591308306656,3.5601401438231,-0.512877747932481,1.07549891955081,-0.969406724261925,0.0166575599632572,-0.0520061972126382,-0.850218742572641,-0.0229224653789296,-0.244831799686614,0.458318559632365,1.60230196913973,-0.462712393040461,-1.37864500892512,-0.389692569747369,0.229748956555903,0.0682531906035101,0.0039879225624793,0.0804505546902224,0.659078839954094,-0.537084124303727,-0.579461088894475,0.405342862130239,0.225912352605742,15.9,0
172355,1.8643132499043,-0.972825458268124,-1.00395342036341,-0.66634862351709,-0.388995797900037,0.00247056167703461,-0.504544033640229,-0.0766686449183881,1.42251149345782,-0.372841881251615,-1.34324552717242,0.617331623985759,1.28074291428314,-0.41188363784556,0.777699238919721,0.409614898182839,-0.76733549134052,0.220951593092918,0.284315377422323,0.202813764684826,0.264514319159114,0.725014203298042,-0.0508557234954687,0.161898522453038,-0.174310877109993,0.999535735329387,-0.0734032340361835,-0.0334440878258957,131.37,0
172355,-2.56013371481511,2.73895985167057,-1.66280885349955,-1.39472383259061,0.0970595353026425,-0.388466709376098,0.338569136967422,0.712579148262937,1.24324201541517,2.28379734222009,-0.131447693438534,0.97266088888382,0.571689105988907,-0.0389730545408642,-0.971824313526095,0.380591547533467,-0.921793249181196,-0.0417360002073767,0.332586732695586,1.02367428208369,-0.51942483451862,-0.825063452413485,0.0827135992878792,-1.1312037931175,0.124028784224789,0.203040407896545,0.759346765010994,0.326636162066723,10.74,0
172356,-0.0878544901428363,0.436760262239836,0.0734755444728036,-1.75780668701107,0.736947066410588,-1.41039840902702,0.930068452602972,-0.539118524482069,-1.26106379966312,-0.133244479719686,-0.342597748412006,-0.556387101955025,1.03737433376112,-1.86476252817775,-0.653182222271353,0.939521012633701,1.03377184977094,-1.32834464167752,0.487328822158721,0.388534246106667,-0.0929750858401222,-0.00877034548474925,-0.266677539404836,-0.18209485691501,0.364768261861037,-0.273607270959342,0.0737605788381071,-0.139118441741481,10,0
172356,2.02891961541578,0.118496863623366,-1.72873025609081,0.543788628345473,0.107428894678601,-1.45635194676744,0.220204476936493,-0.328875522095873,0.70624031997667,-0.462004279570603,-0.431331370370848,-0.329544836106955,-0.783577683656107,-0.565951735905826,1.03170332419693,0.181666786041147,0.497723893211901,0.508119041690973,-0.502326505071326,-0.242671871091476,0.198454148290534,0.696228119670109,-0.0129988837696361,-0.0977346277338655,0.208298965320718,-0.0967701102555278,-0.00611979738988735,-0.0316397184797748,13.25,0
172358,-2.51419868461556,1.32973788271589,0.0600570417432031,-0.891931536507887,-0.523501577369853,-0.161079768279946,0.125513331433863,0.480869363396071,1.45543528875685,1.01298303690014,-1.67943952924816,0.328665692083356,0.991808748365633,-0.704565331519293,0.018954025627844,0.487121491893442,-0.765111508061835,0.271177538186947,-0.318718496414877,0.575228853056973,-0.00349412902803099,0.786891907949993,-0.295865695013997,-0.572368806247235,0.127211558484754,0.667456186948628,0.828069876979106,0.833448188980281,69.99,0
172358,-0.237504624761904,1.0811881204611,-0.029894518058253,0.97128531061663,0.646557200033673,-0.0812340900272214,0.438592014763478,0.333020523810365,-1.30203758785121,0.208106796689946,-1.66746371355508,0.167340002429775,1.00122050475061,-0.12329045273876,-2.03413592919631,0.680226106789062,-0.344057996176849,-0.893820108026104,-0.77909549699379,-0.179382214042426,0.210291742628624,0.604083104976155,0.128461765867778,0.811028425516694,-1.41388696583869,2.08678390233959,-0.0339923261098654,0.175223543565411,3.77,0
172359,-0.178988575793489,1.12240286681296,-1.05934780533526,-0.819786358291788,1.05139485661431,0.049140137012178,0.521854725816099,0.440992216094213,-0.359914968674317,-0.335369289645937,-0.389671774509108,0.323608669775144,0.0373342006165906,0.8868554494514,-0.144975947730687,0.222470281850981,-0.963084611651633,1.09825569920066,0.742617598726923,-0.071300278221817,0.383386357752032,1.17639708217284,-0.191977277014154,-0.31617752560612,-0.639705981062701,-0.203967224357784,0.374639798688921,0.245711824552171,0.99,0
172359,-0.612934078997774,0.86479854050315,1.0648216408517,-0.609798585874945,-0.323971891092561,-0.44486835991493,0.111862109377295,0.503088726663668,0.256627344287672,-1.1861955642156,-0.950034958543625,0.218116219290333,-0.300097043125081,0.263902837838025,0.177580604854486,0.229280109941716,-0.360059661594959,-0.0380039903305553,-0.357325120767824,-0.258246688274454,-0.0149787679542673,-0.163952283566578,0.192752771506472,1.09148965221019,-0.773234928788614,-0.761893785497003,0.0764327858114691,0.147425231929086,13.99,0
172360,2.02547532082341,-0.0329041637592737,-0.888902109296873,0.50373980584122,-0.29650003837152,-1.36111776788168,0.19090070606301,-0.346055364268964,0.483554964643186,0.0589654965076171,-0.289651145125228,0.693894984650643,0.174054571815052,0.268656148181431,0.0366983475158633,-0.292983872792994,-0.0922768504877136,-1.11621198342289,-0.0824530883334984,-0.233147950870239,-0.254406735115431,-0.583914127437161,0.396178812818296,0.40530611131532,-0.362050848206498,0.174891472997337,-0.0657049749159041,-0.0559978819970245,1.29,0
172361,1.99609184155174,-0.0117889005672288,-1.66321434153194,1.43011594320293,0.173193754043126,-1.20742972414825,0.484927933363884,-0.27266474619073,0.602745563483321,0.328861363052931,-1.42574137386086,-1.08994359191747,-2.92074748072648,1.06686135592203,-0.224797058363322,-0.612552195192121,0.0258732862365759,-0.330963064449802,-0.210763657478661,-0.439991624544394,0.0289625355588923,0.148047217271795,0.0161336876673529,-0.0796914539141871,0.362227319706206,-0.482247734761198,-0.0350427056344403,-0.0649750577628768,24.45,0
172361,-1.12972277768849,0.313672744810508,0.710847984729071,1.14579430641825,1.55929854846551,-1.08426898394128,1.08316307221999,-0.204359545108999,-0.941733868430509,-0.38095988070759,-1.16497863098436,-0.45333577120908,-0.75335692792553,0.638570877586718,-0.0325642979555396,-1.18454837928995,0.308853572014799,-0.236464228577469,0.944587279515703,0.289863028687505,0.144320932724576,0.215819614667883,-0.340647533467611,-0.0827313932023194,1.15746622828353,-0.180675761925166,-0.00538773364492431,0.0675375996428185,58.24,0
172365,-3.18853067828379,-0.796836993687275,-2.15554489067091,-1.01455905736938,4.44565639649762,2.50673862863106,0.329865595557145,0.721544227290424,0.0336543302889362,0.131621122117875,-0.527653395431803,0.143455585966715,-0.510036928269814,0.439178796606488,-0.996310499643052,-0.209657877858813,-0.81115862737819,-0.807684642862345,-1.50371578600982,-0.879195502051192,-0.165821990761423,0.144913036563284,-1.56154963894177,0.824141034152505,0.202481280211803,-0.827711916714472,-0.38370411956555,-1.07901574335874,54.03,0
172370,2.24529480483427,-1.1609598008207,-1.96668186157701,-1.43018991055457,-0.607245701868649,-1.5086958189331,-0.0744146187771602,-0.655095980476672,-1.97014141264871,1.60728343179144,-0.780266992564558,-0.294928307726923,1.2367191744266,-0.135565403912841,-0.832676679097175,-1.40020546807621,0.807959776569565,-0.670317186010123,-0.0441061827089258,-0.292081060879415,0.0104898349409813,0.521714069341464,-0.0649711947072105,0.0488493396714876,0.383290153676796,0.103969504652748,-0.0473501940830506,-0.064800145712343,74.75,0
172371,-3.21720432944523,-0.149616413677574,-2.91280392844167,0.30987415269845,2.85034840601207,3.40492263582445,0.624426267397746,1.10412804337854,-0.285021510200504,0.717508332882928,-0.418459625402765,0.115391384975375,-0.180213227364396,0.770104480055034,0.282015746815122,-0.940006638141386,0.1451389088683,-0.437887592508608,0.784528575480976,-0.583878617939816,-0.162621515573098,0.520710124672934,-0.0605216191109418,0.781709790278575,0.158513115224835,-0.452562575949205,-0.359899694377661,-1.10270182404561,54.03,0
172372,-3.96550223815001,-3.71543940455836,1.33791258497022,-0.510473170954335,5.21408411874334,-3.40386626744711,-1.80935860828324,0.342889027543342,-0.376297097958462,-0.704932773879925,0.25487741139246,1.01946887789109,0.212992393371343,0.408430780926256,-1.44044126687658,0.514819619753866,-1.08572300454626,-0.101214706208544,-0.51263731710241,0.99742853589228,0.0982673183198419,-1.1400561372806,0.443981195387521,-0.512414652579733,0.890674166943873,0.149619056225,-0.244498175886839,0.105698789399206,0.89,0
172374,-0.218046521463439,0.728769906913999,-1.11963388317509,-2.55502351129674,0.497630110907708,-1.19586326126133,0.804449481556968,0.0762074261645746,0.794664165305309,-1.60359703760811,-1.20280349775219,0.421919349576753,-0.277582913622758,0.725829243889897,0.126311889052003,-0.943396351864133,-0.0335290274525504,-0.348068011686652,0.824443984387569,-0.318815271160688,0.0928514193223538,0.265291842458973,0.100257528676912,0.538135546795499,-0.996655147635569,-0.563934424625916,-0.00196672048630811,0.192688822296564,10.93,0
172374,1.84506644909738,-1.05183956970051,-2.59465709026266,-0.207495859426552,-0.146106760241864,-1.78790201713506,0.833748975885843,-0.726893994905252,-1.07914491447967,0.964184810799275,-1.11239352601111,-0.567928282100001,-0.634693905691777,0.875166652926295,-0.288755811548919,-2.23543961448666,0.243443926447811,0.719166237700023,-0.734278285760081,-0.255698985184822,0.0171231230480756,0.184490385439961,-0.268142401234219,0.112738027244486,0.401447862069324,0.996687254408193,-0.166246037832877,-0.0564074262503218,221.04,0
172374,-0.437972507415265,0.621123396914266,-0.55636268582478,-0.467046237549635,1.03774261454817,-0.90332262623576,0.789035897342791,-0.0872205168229082,0.312720995040546,-0.561853130905477,-0.861253639239289,-0.77663245221012,-1.22254523944273,-0.849083365470044,-0.00644478834261856,0.338099328796895,0.455040547239804,-0.145752225115693,-0.236791506940892,-0.184517595522767,-0.356883750453316,-0.887729154106808,0.451783433206378,0.458165182453343,-0.409661478890054,0.112173558154285,-0.0265427305409984,0.100246656015751,1.98,0
172374,-1.21472310424557,0.0140118009869218,0.240210368415497,-1.52441163843644,2.41866843748913,3.99545295760129,-0.909076525684404,1.27677144837485,0.72163421698068,-0.863809998327093,0.00441870507944191,-0.300225868263598,-0.0665635537481322,-1.67877949430521,1.13545569514343,1.06547765996885,0.00634529524734606,0.901940927667278,-0.840119189772946,-0.0384515683913007,0.130386481277136,0.628387872917796,0.15135249908415,0.643529534459538,-0.347893829610667,0.537543943120994,0.238110993560251,0.202011252743896,3.84,0
172375,-0.10659902296923,0.81966452756205,-0.250261423119653,1.04787976530865,0.523173713971484,0.337208519753492,0.228407346269656,0.246928270592764,0.0303722256734773,0.0625752099280219,0.170272276567267,-1.38084384510228,-2.89249715033826,-0.526204099540217,0.467456885318198,-0.665721214027891,1.6181944653415,1.52305848464923,3.14148306901128,0.227646913406934,0.043442964907603,0.39371655893596,-0.164808691000536,0.198693806746047,-0.464423209291785,1.02210452086903,0.292956378809623,0.240667758674707,12.5,0
172375,0.304267749682074,0.778306345156383,-1.22626150359571,-0.492578824452842,0.615850740668718,-0.35310855493338,1.56461699108452,-0.248988021326773,-0.442385842715566,-0.751081692457699,1.23921082520198,0.844586552445713,0.408533632106586,-0.915970595145812,-1.12795996230324,0.34448255927454,0.240839913497237,0.170620794477663,-0.159346596636027,-0.128919200291951,-0.0510295166819133,-0.0920551057007452,0.255988952000605,0.636128182242894,-0.793093053011753,0.134955206356512,-0.0763815955394488,-0.0125007993572995,137.52,0
172375,-0.35524692130877,1.30245445118216,-0.35758610732284,0.769118230405845,0.522715614274686,-0.345637806829043,0.482855635704191,-0.256688157082908,-0.499023359624085,0.451505526467272,0.858117428153947,-0.664640492084899,-0.953990624209397,-0.523941217608852,1.4926809357915,-0.328947898279067,1.04276986738036,1.54107656075522,2.78603189987467,0.115430913773986,0.356025339341599,0.91491977740529,-0.345310824731132,-0.512906639225204,-0.65903936453659,1.12618950577284,-0.498441313243584,0.180315399949682,8.5,0
172377,1.71253838037181,-0.927975259375317,-0.498970621635597,0.597014892302865,-0.920748924010689,-0.507446569643718,-0.420976214884751,-0.100614114544966,1.2508831276547,-0.0482982256459108,-1.14749574308598,0.216137959213489,0.0154074299681284,-0.177188108390245,0.358359906462032,0.337508600560142,-0.502188161439584,0.0981068893247064,-0.260788554042074,0.10523062650464,0.274480372245796,0.676646369700647,-0.0160350862350008,-0.0412824130085074,-0.263663349847548,0.604999541302018,-0.0523075269653097,-0.0245519965355834,159.76,0
172378,-1.92036234085005,2.38819212270815,-2.62453544508467,-0.879492399766053,0.0486057680193027,-0.177419159750131,-0.58459460551266,1.83855150923214,-0.322513589040011,-0.638069222572609,-0.458111531119129,0.856863278266395,0.281207111656534,0.186726715844371,-0.957777009154314,1.27238643338067,0.386004970243711,0.732530032143156,0.343707883961928,-0.00391157911232947,-0.285882996193721,-1.03964257555815,0.175182593932224,-0.527699287383808,-0.070762342297679,0.182038039277574,0.0496956858294945,-0.0311053619985692,14.48,0
172379,1.60746254009775,-0.774815152221854,-0.527768509903698,1.24589838076095,-0.517479124890476,0.282515519722831,-0.50577042734488,0.219037380606088,0.771612987750362,0.335159250185822,0.648218885057991,0.368243303572913,-0.980623977954591,0.436994966276169,0.300651772405403,0.68777037070103,-0.933526754514354,0.940432093650505,-0.586298772554419,0.0399620155565356,0.362202901981831,0.720689681992609,0.0441477149747933,0.667056022076617,-0.212821828209688,-0.625260595034805,0.0145311809487168,-0.00778142372294888,165,0
172380,2.234031168984,-1.42828116643692,-0.805450850794664,-1.65756233244253,-1.20024591316171,-0.316032012440056,-1.2140541966644,-0.0994977839613526,-1.4458921953511,1.69372125104929,0.508577374932834,0.223800542647308,1.1926402188313,-0.469856128416557,-0.8346687514088,-0.284307698100674,0.0895194460266325,0.391916703439163,0.170403846121459,-0.346002102329841,-0.109675679449962,0.197682280981265,0.178105511565081,-0.464053797682489,-0.223907256523914,-0.171643781154197,0.022551228970632,-0.0570943956150737,29.4,0
172381,1.99915977714147,0.229974045247261,-1.69146818648466,1.19255742205385,0.731709996595319,-0.610265394609055,0.612069010153831,-0.311944713943477,-0.193280142431223,0.394412398662843,0.609765639878715,1.45712740895512,0.749237842186786,0.505242780237272,-1.30838337333789,-0.495211960582644,-0.555986123219501,-0.184361768795921,0.18092695566286,-0.202489782695802,0.0952794392368644,0.508454523467375,-0.072132590868847,-0.361251156016953,0.504941630657497,-0.490621878060621,-0.0131414863568454,-0.0723543690178196,14.03,0
